id,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,runtime,status,tagline,title,Keywords,revenue,collection_name,has_collection,num_genres,all_genres,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Crime,genre_Adventure,genre_Horror,genre_Science Fiction,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music,num_companies,production_company_Warner Bros.,production_company_Universal Pictures,production_company_Paramount Pictures,production_company_Twentieth Century Fox Film Corporation,production_company_Columbia Pictures,production_company_Metro-Goldwyn-Mayer (MGM),production_company_New Line Cinema,production_company_Touchstone Pictures,production_company_Walt Disney Pictures,production_company_Columbia Pictures Corporation,production_company_TriStar Pictures,production_company_Relativity Media,production_company_Canal+,production_company_United Artists,production_company_Miramax Films,production_company_Village Roadshow Pictures,production_company_Regency Enterprises,production_company_BBC Films,production_company_Dune Entertainment,production_company_Working Title Films,production_company_Fox Searchlight Pictures,production_company_StudioCanal,production_company_Lionsgate,production_company_DreamWorks SKG,production_company_Fox 2000 Pictures,production_company_Summit Entertainment,production_company_Hollywood Pictures,production_company_Orion Pictures,production_company_Amblin Entertainment,production_company_Dimension Films,num_countries,production_country_United States of America,production_country_United Kingdom,production_country_France,production_country_Germany,production_country_Canada,production_country_India,production_country_Italy,production_country_Japan,production_country_Australia,production_country_Russia,production_country_Spain,production_country_China,production_country_Hong Kong,production_country_Ireland,production_country_Belgium,production_country_South Korea,production_country_Mexico,production_country_Sweden,production_country_New Zealand,production_country_Netherlands,production_country_Czech Republic,production_country_Denmark,production_country_Brazil,production_country_Luxembourg,production_country_South Africa,num_languages,language_English,language_Français,language_Español,language_Deutsch,language_Pусский,language_Italiano,language_日本語,language_普通话,language_हिन्दी,language_,language_Português,language_العربية,language_한국어/조선말,language_广州话 / 廣州話,language_தமிழ்,language_Polski,language_Magyar,language_Latin,language_svenska,language_ภาษาไทย,language_Český,language_עִבְרִית,language_ελληνικά,language_Türkçe,language_Dansk,language_Nederlands,language_فارسی,language_Tiếng Việt,language_اردو,language_Română,num_cast,cast_name_Samuel L. Jackson,cast_name_Robert De Niro,cast_name_Morgan Freeman,cast_name_J.K. Simmons,cast_name_Bruce Willis,cast_name_Liam Neeson,cast_name_Susan Sarandon,cast_name_Bruce McGill,cast_name_John Turturro,cast_name_Forest Whitaker,cast_name_Willem Dafoe,cast_name_Bill Murray,cast_name_Owen Wilson,cast_name_Nicolas Cage,cast_name_Sylvester Stallone,genders_0_cast,genders_1_cast,genders_2_cast,cast_character_,cast_character_Himself,cast_character_Herself,cast_character_Dancer,cast_character_Additional Voices (voice),cast_character_Doctor,cast_character_Reporter,cast_character_Waitress,cast_character_Nurse,cast_character_Bartender,cast_character_Jack,cast_character_Debutante,cast_character_Security Guard,cast_character_Paul,cast_character_Frank,num_crew,crew_name_Avy Kaufman,crew_name_Robert Rodriguez,crew_name_Deborah Aquila,crew_name_James Newton Howard,crew_name_Mary Vernieu,crew_name_Steven Spielberg,crew_name_Luc Besson,crew_name_Jerry Goldsmith,crew_name_Francine Maisler,crew_name_Tricia Wood,crew_name_James Horner,crew_name_Kerry Barden,crew_name_Bob Weinstein,crew_name_Harvey Weinstein,crew_name_Janet Hirshenson,genders_0_crew,genders_1_crew,genders_2_crew,jobs_Producer,jobs_Executive Producer,jobs_Director,jobs_Screenplay,jobs_Editor,jobs_Casting,jobs_Director of Photography,jobs_Original Music Composer,jobs_Art Direction,jobs_Production Design,jobs_Costume Design,jobs_Writer,jobs_Set Decoration,jobs_Makeup Artist,jobs_Sound Re-Recording Mixer,departments_Production,departments_Sound,departments_Art,departments_Crew,departments_Writing,departments_Costume & Make-Up,departments_Camera,departments_Directing,departments_Editing,departments_Visual Effects,departments_Lighting,departments_Actors
879,0,,tt0120742,en,Major League: Back to the Minors,At the behest of Roger Dorn -- the Minnesota Twins' silver-tongued new owner -- washed-up minor league hurler Gus Cantrell steps up to the plate to take over as skipper of the club's hapless farm team. But little does he know that Dorn has an ulterior motive to generate publicity with a grudge match between the big leaguers and their ragtag Triple A affiliate.,8.207548,/8gkKkEFVqDpPRDqZR7p3k51jVtB.jpg,4/17/98,107.0,Released,They're Just Nine Players Short of a Dream Team,Major League: Back to the Minors,"[{'id': 1480, 'name': 'baseball'}, {'id': 1482, 'name': 'trainer'}, {'id': 3605, 'name': 'baseball bat'}, {'id': 3658, 'name': 'career'}, {'id': 4613, 'name': 'training'}, {'id': 6075, 'name': 'sport'}]",3572443,Major League Collection,1,1,Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,11,1,3,1,0,2,1,1,0,0,1,1,1,0,0,0,7,1,1,0,2,1,1,2,2,0,0,0
880,13000000,,tt1711425,en,21 & Over,"Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan.",11.293560000000001,/wNN7MnoQn1nB1Kt8ybehJ1HCxJe.jpg,3/1/13,93.0,Released,Finally.,21 & Over,"[{'id': 567, 'name': 'alcohol'}, {'id': 1421, 'name': 'birthday'}, {'id': 166611, 'name': 'debauchery'}]",48065672,0,0,1,Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,9,4,0,2,1,1,1,1,0,0,1,1,0,2,4,0,5,1,5,0,1,7,1,5,1,0,0,0
881,7700000,,tt1372686,en,Coriolanus,"Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus is at odds with the masses and unpopular with certain colleagues. When a riot results in his expulsion from Rome, Coriolanus seeks out his sworn enemy, Tullus Aufidius. Together, the pair vow to destroy the great city.",6.9146149999999995,/yE026snGPK1Cm61y6qmPdX5Hh8h.jpg,2/14/11,123.0,Released,Nature teaches beasts to know their friends.,Coriolanus,"[{'id': 1399, 'name': 'senate'}, {'id': 1402, 'name': 'general'}, {'id': 5563, 'name': 'market'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10614, 'name': 'tragedy'}, {'id': 14708, 'name': 'tears'}, {'id': 14767, 'name': 'scar'}, {'id': 14831, 'name': 'stabbing'}, {'id': 157331, 'name': 'truce'}, {'id': 157332, 'name': 'flag'}, {'id': 157333, 'name': 'vote'}]",1072602,0,0,2,Drama Thriller,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,10,5,0,1,1,1,1,1,1,1,1,1,0,1,3,1,12,7,4,8,2,7,6,2,3,2,2,0
882,200000000,http://disney.go.com/wonderland/,tt1014759,en,Alice in Wonderland,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason ‚Äì to conquer the horrific Jabberwocky and restore the rightful queen to her throne.",17.285093,/pvEE5EN5N1yjmHmldfL4aJWm56l.jpg,3/3/10,108.0,Released,You're invited to a very important date.,Alice in Wonderland,"[{'id': 818, 'name': 'based on novel'}, {'id': 855, 'name': 'fictional place'}, {'id': 2011, 'name': 'queen'}, {'id': 2486, 'name': 'fantasy'}, {'id': 12552, 'name': 'alice in wonderland'}, {'id': 170362, 'name': 'fantasy world'}, {'id': 209714, 'name': '3d'}]",1025491110,Alice in Wonderland Collection,1,3,Adventure Family Fantasy,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,17,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,9,7,2,1,1,1,0,1,1,1,0,1,0,0,0,0,10,1,1,0,3,1,1,3,1,2,1,0
883,57000000,http://www.thespiritofvengeance.com/,tt1071875,en,Ghost Rider: Spirit of Vengeance,"When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.",9.421301,/tqwWzmp5ISh64SJbNKQ9fyItnDj.jpg,12/10/11,95.0,Released,He Rides Again.,Ghost Rider: Spirit of Vengeance,"[{'id': 345, 'name': 'monk'}, {'id': 3023, 'name': 'eastern europe'}, {'id': 4062, 'name': 'skeleton'}, {'id': 6951, 'name': 'biker'}, {'id': 8828, 'name': 'marvel comic'}, {'id': 9715, 'name': 'superhero'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 14999, 'name': 'devil'}, {'id': 15002, 'name': 'dark hero'}, {'id': 236185, 'name': 'ghost rider'}]",149217355,Ghost Rider Collection,1,3,Action Fantasy Thriller,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,27,5,6,2,3,1,2,1,1,0,1,1,1,1,0,0,13,1,2,4,5,1,1,2,1,5,0,0
884,25000000,http://www.thegreythemovie.com/,tt1601913,en,The Grey,An oil drilling team struggles to survive after a plane crash strands them in the wilds of Alaska. Hunting them is a pack of wolves that sees them as intruders.,14.31675,/bwN4x9RTLtDUDvaOWg4yvOBU38I.jpg,1/26/12,117.0,Released,Live or Die on This Day,The Grey,"[{'id': 567, 'name': 'alcohol'}, {'id': 1533, 'name': 'isolation'}, {'id': 1994, 'name': 'wolf'}, {'id': 3593, 'name': 'wilderness'}, {'id': 5774, 'name': 'forest'}, {'id': 9743, 'name': 'stranded'}, {'id': 9880, 'name': 'alaska'}, {'id': 10349, 'name': 'survival'}, {'id': 12617, 'name': 'airplane crash'}, {'id': 13073, 'name': 'fear'}, {'id': 15265, 'name': 'howling'}, {'id': 34079, 'name': 'death'}, {'id': 155235, 'name': 'animal killing'}, {'id': 155372, 'name': 'freezing'}, {'id': 158130, 'name': 'animal attack'}, {'id': 158176, 'name': 'campfire'}, {'id': 168679, 'name': 'male camaraderie'}, {'id': 168869, 'name': 'gun in mouth'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 188933, 'name': 'bar fight'}, {'id': 188952, 'name': 'eaten alive'}, {'id': 212430, 'name': 'eaten by animal'}]",77278331,0,0,3,Action Drama Thriller,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,17,7,7,1,1,2,1,1,1,1,1,1,1,1,0,0,15,8,6,6,3,3,3,2,5,5,0,0
885,0,,tt3338434,ru,Иван Царевич и Серый Волк 2,"The continuation of a funny adventures of the heroes from ""Ivan Tsarevich i Seryy Volk"".",2.115609,/77fnVTj79KqZ6bMChUH4nQ4K6Ev.jpg,12/26/13,85.0,Released,,Ivan Tsarevich & the Grey Wolf 2,{},18315000,Ivan Tsarevich & the Grey Wolf Collection,1,3,Adventure Animation Family,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
886,0,,tt0078163,en,Revenge of the Pink Panther,"Chief Inspector Jacques Clouseau is dead. At least that is what the world (and Charles Dreyfus) believe when a dead body is discovered in Clouseau's car after being shot off the road. Naturally, Clouseau knows differently, and taking advantage of not being alive, sets out to discover why an attempt was made on his life.",6.970037,/rbSHQ2wslGEJHjN8Y7XpdKaihyR.jpg,7/19/78,104.0,Released,Just when you thought it was safe to go back to the movies...,Revenge of the Pink Panther,"[{'id': 5439, 'name': 'inspector'}]",49579269,The Pink Panther (Original) Collection,1,4,Action Comedy Crime Thriller,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,1,0,1,3,1,1,1,0,0,0,0,0,0,0,0,2,1,0,1,3,0,1,1,1,0,0,0
887,0,,tt2395459,en,Sinapupunan,A Bajau midwife copes with the irony of her own infertility amid the deprivations of her gypsy community in Tawi-Tawi. A saga of island life stuck between the devil of passion and the deep blue sea of tradition.,0.223633,/6Yazl4t3JBeMjjjcpsoh5AbTkIC.jpg,12/24/12,100.0,Released,,Thy Womb,{},306,0,0,2,Drama Foreign,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
888,20000000,http://focusfeatures.com/film/milk/,tt1013753,en,Milk,"The story of California's first openly gay elected official, Harvey Milk, who  became an outspoken agent for change, seeking equal rights and opportunities for all. His great love for the city and its people brought him backing from young and old, straight and gay, alike ‚Äì at a time when prejudice and violence against gays was openly accepted as the norm.",10.680121,/sFYmJJSVXqfqPI79tx4UG4IR5Jb.jpg,11/26/08,128.0,Released,Never Blend In.,Milk,"[{'id': 237, 'name': 'gay'}, {'id': 582, 'name': 'san francisco'}, {'id': 1013, 'name': 'homophobia'}, {'id': 1919, 'name': 'mayor'}, {'id': 5565, 'name': 'biography'}, {'id': 6078, 'name': 'politics'}, {'id': 6083, 'name': 'politician'}, {'id': 6085, 'name': 'election campaign'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 11011, 'name': 'morality'}, {'id': 15134, 'name': 'election'}, {'id': 166625, 'name': 'candlelight vigil'}, {'id': 226553, 'name': 'mayoral campaign'}]",54586584,0,0,2,Drama History,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0
889,5000000,,tt0259446,en,My Big Fat Greek Wedding,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,6.719949000000001,/vqGs8K6MdMHVPMTgMhzKHBVgu0t.jpg,2/22/02,95.0,Released,Love is here to stay... so is her family.,My Big Fat Greek Wedding,"[{'id': 279, 'name': 'usa'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1200, 'name': 'greece'}, {'id': 1463, 'name': 'culture clash'}, {'id': 1599, 'name': 'midlife crisis'}, {'id': 1946, 'name': 'restaurant'}, {'id': 2374, 'name': 'bad mother-in-law'}, {'id': 2797, 'name': 'mother-in-law'}, {'id': 3453, 'name': 'parents-in-law'}, {'id': 4532, 'name': 'son-in-law'}, {'id': 4604, 'name': 'father-in-law'}, {'id': 4677, 'name': 'patriarch'}, {'id': 6188, 'name': 'bad father-in-law'}, {'id': 8011, 'name': 'greek'}, {'id': 13027, 'name': 'wedding'}, {'id': 18035, 'name': 'family'}, {'id': 160910, 'name': 'xenophobia'}]",368744044,My Big Fat Greek Wedding Collection,1,3,Comedy Drama Romance,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,3,0,1,1,1,0,1,2,0,0,0,0,0,0,0,3,2,0,0,1,0,1,1,1,0,0,0
890,0,,tt0251806,en,Long Time Dead,"A group of British students embark on summoning spirits on a Ouija board after a night of clubbing. But someone breaks the link before they have finished and now a demon is trapped in their world and the only way to banish it, is for all the people who summoned it to die.",1.818561,/1m2oulBX0QxmhMyj6MjTiVgG0ci.jpg,1/18/02,94.0,Released,Play It To Death,Long Time Dead,"[{'id': 8087, 'name': 'horror'}, {'id': 10111, 'name': 'ouija'}, {'id': 13153, 'name': 'spirit'}, {'id': 18249, 'name': 'game'}]",13102295,0,0,2,Horror Thriller,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,9,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,12,9,4,6,9,6,4,2,2,3,2,0
891,0,,tt0097166,en,Dead Bang,"Los Angeles homicide detective Jerry Beck searches for the murderer who killed a police officer on Christmas Eve. The investigation takes Beck inside the violent world of hate groups and white supremacists, who are hatching a deadly plot to attack even more innocent people. Beck must also confront his own personal demons, including his growing problem with alcohol, if he wants to track down and stop the violent neo-Nazis before it is too late.",1.698895,/r0Y2xGr9mJFhg5e6PRDQyW1Xm33.jpg,3/24/89,105.0,Released,For one cop this isn't just a case. It's a war.,Dead Bang,"[{'id': 376, 'name': 'neo-nazi'}, {'id': 1981, 'name': 'colorado'}, {'id': 9937, 'name': 'suspense'}, {'id': 12670, 'name': 'los angeles'}]",8125592,0,0,4,Action Adventure Drama Thriller,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,1,0,1,0,1,1,1,2,0,0,1,0,0,0,0,2,2,0,0,2,1,1,2,1,0,0,0
892,37000000,,tt0091225,en,Howard the Duck,A scientific experiment unknowingly brings extraterrestrial life forms to the Earth through a laser beam. First is the cigar smoking drake Howard from the duck's planet. A few kids try to keep him from the greedy scientists and help him back to his planet. But then a much less friendly being arrives through the beam...,10.722672,/f2pj3SSj1GdFSrS5bUojT56umL6.jpg,8/1/86,110.0,Released,You will believe that a duck can talk.,Howard the Duck,"[{'id': 1339, 'name': 'duck'}, {'id': 8012, 'name': 'physicist'}, {'id': 9739, 'name': 'extraterrestrial'}, {'id': 11500, 'name': 'anthropomorphism'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 175629, 'name': 'alternative reality'}]",37962774,0,0,3,Comedy Fantasy Science Fiction,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,1,1,1,2,2,0,1,1,0,0,0,0,0,0,0,2,1,0,0,2,0,1,1,2,2,0,0
893,0,http://www.buckthefilm.com,tt1753549,en,Buck,"An examination of the life of acclaimed 'horse whisperer' Buck Brannaman, who recovered from years of child abuse to become a well-known expert in the interactions between horses and people.",2.564695,/zKQM4JVDqd6UzBht4e7qeBT7gjC.jpg,6/17/11,89.0,Released,There's no wisdom worth having that isn't hard won,Buck,"[{'id': 2284, 'name': 'horseback riding'}, {'id': 4613, 'name': 'training'}, {'id': 5565, 'name': 'biography'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 187056, 'name': 'woman director'}]",386749,0,0,1,Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
894,25000000,,tt0120620,en,Brokedown Palace,"Best friends Alice and Darlene take a trip to Thailand after graduating high school. In Thailand, they meet a captivating Australian man, who calls himself Nick Parks. Darlene is particularly smitten with Nick and convinces Alice to take Nick up on his offer to treat the two of them to what amounts to a day trip to Hong Kong. In the airport, the girls are seized by the police and shocked to discover that one of their bags contains heroin.",6.570917999999999,/q429dpKlVP8uTrWJ7Tq9UFEQ8ww.jpg,8/13/99,100.0,Released,"Their graduation present was a trip to paradise, but they never thought they would land in hell.",Brokedown Palace,"[{'id': 65, 'name': 'holiday'}, {'id': 378, 'name': 'prison'}, {'id': 3434, 'name': 'thailand'}, {'id': 14964, 'name': 'drug'}, {'id': 163119, 'name': 'injustice'}]",13000000,0,0,2,Drama Thriller,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
